Frame, Time (ms),Platform,Scenario,Game
548,9116.443,Parsec,Simple,GRID
549,9133.085,Parsec,Simple,GRID
550,9149.798,Parsec,Simple,GRID
551,9166.454,Parsec,Simple,GRID
552,9183.095,Parsec,Simple,GRID
553,9199.753,Parsec,Simple,GRID
554,9216.439,Parsec,Simple,GRID
555,9233.124,Parsec,Simple,GRID
556,9249.797,Parsec,Simple,GRID
557,9266.411,Parsec,Simple,GRID
558,9283.096,Parsec,Simple,GRID
559,9299.76,Parsec,Simple,GRID
560,9316.469,Parsec,Simple,GRID
561,9333.135,Parsec,Simple,GRID
562,9349.868,Parsec,Simple,GRID
563,9366.444,Parsec,Simple,GRID
564,9383.13,Parsec,Simple,GRID
565,9399.795,Parsec,Simple,GRID
566,9416.627,Parsec,Simple,GRID
567,9433.124,Parsec,Simple,GRID
568,9449.772,Parsec,Simple,GRID
569,9466.432,Parsec,Simple,GRID
570,9483.117,Parsec,Simple,GRID
571,9499.751,Parsec,Simple,GRID
572,9516.446,Parsec,Simple,GRID
573,9533.094,Parsec,Simple,GRID
574,9549.801,Parsec,Simple,GRID
575,9566.426,Parsec,Simple,GRID
576,9583.095,Parsec,Simple,GRID
577,9599.808,Parsec,Simple,GRID
578,9616.497,Parsec,Simple,GRID
579,9633.11,Parsec,Simple,GRID
580,9649.959,Parsec,Simple,GRID
581,9666.42,Parsec,Simple,GRID
582,9683.107,Parsec,Simple,GRID
583,9699.761,Parsec,Simple,GRID
584,9716.469,Parsec,Simple,GRID
585,9733.091,Parsec,Simple,GRID
586,9749.781,Parsec,Simple,GRID
587,9766.444,Parsec,Simple,GRID
588,9783.121,Parsec,Simple,GRID
589,9799.772,Parsec,Simple,GRID
590,9816.448,Parsec,Simple,GRID
591,9833.09,Parsec,Simple,GRID
592,9849.767,Parsec,Simple,GRID
593,9866.425,Parsec,Simple,GRID
594,9883.107,Parsec,Simple,GRID
595,9899.79,Parsec,Simple,GRID
596,9916.516,Parsec,Simple,GRID
597,9933.216,Parsec,Simple,GRID
598,9949.769,Parsec,Simple,GRID
599,9966.448,Parsec,Simple,GRID
600,9983.097,Parsec,Simple,GRID
601,9999.761,Parsec,Simple,GRID
602,10016.458,Parsec,Simple,GRID
603,10033.118,Parsec,Simple,GRID
604,10049.802,Parsec,Simple,GRID
605,10066.454,Parsec,Simple,GRID
606,10083.096,Parsec,Simple,GRID
607,10099.702,Parsec,Simple,GRID
608,10116.44,Parsec,Simple,GRID
609,10133.136,Parsec,Simple,GRID
610,10149.751,Parsec,Simple,GRID
611,10166.455,Parsec,Simple,GRID
612,10183.104,Parsec,Simple,GRID
613,10199.728,Parsec,Simple,GRID
614,10216.452,Parsec,Simple,GRID
615,10233.148,Parsec,Simple,GRID
616,10249.8,Parsec,Simple,GRID
617,10266.438,Parsec,Simple,GRID
618,10283.102,Parsec,Simple,GRID
619,10299.789,Parsec,Simple,GRID
620,10316.443,Parsec,Simple,GRID
621,10333.103,Parsec,Simple,GRID
622,10349.804,Parsec,Simple,GRID
623,10366.434,Parsec,Simple,GRID
624,10383.102,Parsec,Simple,GRID
625,10399.804,Parsec,Simple,GRID
626,10416.456,Parsec,Simple,GRID
627,10433.139,Parsec,Simple,GRID
628,10449.734,Parsec,Simple,GRID
629,10466.476,Parsec,Simple,GRID
630,10483.104,Parsec,Simple,GRID
631,10499.766,Parsec,Simple,GRID
632,10516.437,Parsec,Simple,GRID
633,10533.136,Parsec,Simple,GRID
634,10549.783,Parsec,Simple,GRID
635,10566.452,Parsec,Simple,GRID
636,10583.143,Parsec,Simple,GRID
637,10599.74,Parsec,Simple,GRID
638,10616.453,Parsec,Simple,GRID
639,10633.103,Parsec,Simple,GRID
640,10649.776,Parsec,Simple,GRID
641,10666.546,Parsec,Simple,GRID
642,10683.078,Parsec,Simple,GRID
643,10699.769,Parsec,Simple,GRID
644,10716.451,Parsec,Simple,GRID
645,10733.092,Parsec,Simple,GRID
646,10749.723,Parsec,Simple,GRID
647,10766.452,Parsec,Simple,GRID
648,10783.113,Parsec,Simple,GRID
649,10799.79,Parsec,Simple,GRID
650,10816.629,Parsec,Simple,GRID
651,10833.134,Parsec,Simple,GRID
652,10850.013,Parsec,Simple,GRID
653,10866.456,Parsec,Simple,GRID
654,10883.133,Parsec,Simple,GRID
655,10899.79,Parsec,Simple,GRID
656,10916.45,Parsec,Simple,GRID
657,10933.108,Parsec,Simple,GRID
658,10949.811,Parsec,Simple,GRID
659,10966.468,Parsec,Simple,GRID
660,10983.064,Parsec,Simple,GRID
661,10999.794,Parsec,Simple,GRID
662,11016.462,Parsec,Simple,GRID
663,11033.114,Parsec,Simple,GRID
