Frame, Time (ms),Platform,Scenario,Game
591,9833.431,Parsec,Local,GRID
592,9850.092,Parsec,Local,GRID
593,9866.75,Parsec,Local,GRID
594,9883.41,Parsec,Local,GRID
595,9900.072,Parsec,Local,GRID
596,9916.747,Parsec,Local,GRID
597,9933.418,Parsec,Local,GRID
598,9950.122,Parsec,Local,GRID
599,9966.776,Parsec,Local,GRID
600,9983.431,Parsec,Local,GRID
601,10000.077,Parsec,Local,GRID
602,10016.761,Parsec,Local,GRID
603,10033.421,Parsec,Local,GRID
604,10050.106,Parsec,Local,GRID
605,10066.758,Parsec,Local,GRID
606,10083.423,Parsec,Local,GRID
607,10100.074,Parsec,Local,GRID
608,10116.738,Parsec,Local,GRID
609,10133.412,Parsec,Local,GRID
610,10150.081,Parsec,Local,GRID
611,10166.756,Parsec,Local,GRID
612,10183.454,Parsec,Local,GRID
613,10200.1,Parsec,Local,GRID
614,10216.75,Parsec,Local,GRID
615,10233.436,Parsec,Local,GRID
616,10250.083,Parsec,Local,GRID
617,10266.782,Parsec,Local,GRID
618,10283.437,Parsec,Local,GRID
619,10300.087,Parsec,Local,GRID
620,10316.777,Parsec,Local,GRID
621,10333.555,Parsec,Local,GRID
622,10350.136,Parsec,Local,GRID
623,10366.784,Parsec,Local,GRID
624,10383.433,Parsec,Local,GRID
625,10400.103,Parsec,Local,GRID
626,10416.79,Parsec,Local,GRID
627,10433.422,Parsec,Local,GRID
628,10450.1,Parsec,Local,GRID
629,10466.778,Parsec,Local,GRID
630,10483.456,Parsec,Local,GRID
631,10500.186,Parsec,Local,GRID
632,10516.785,Parsec,Local,GRID
633,10533.463,Parsec,Local,GRID
634,10550.104,Parsec,Local,GRID
635,10566.777,Parsec,Local,GRID
636,10583.436,Parsec,Local,GRID
637,10600.109,Parsec,Local,GRID
638,10616.795,Parsec,Local,GRID
639,10633.44,Parsec,Local,GRID
640,10650.095,Parsec,Local,GRID
641,10666.774,Parsec,Local,GRID
642,10683.441,Parsec,Local,GRID
643,10700.183,Parsec,Local,GRID
644,10716.793,Parsec,Local,GRID
645,10733.446,Parsec,Local,GRID
646,10750.2,Parsec,Local,GRID
647,10766.918,Parsec,Local,GRID
648,10783.443,Parsec,Local,GRID
649,10800.104,Parsec,Local,GRID
650,10816.799,Parsec,Local,GRID
651,10833.465,Parsec,Local,GRID
652,10850.117,Parsec,Local,GRID
653,10866.791,Parsec,Local,GRID
654,10883.448,Parsec,Local,GRID
655,10900.144,Parsec,Local,GRID
656,10916.816,Parsec,Local,GRID
657,10933.444,Parsec,Local,GRID
658,10950.154,Parsec,Local,GRID
659,10966.824,Parsec,Local,GRID
660,10983.46,Parsec,Local,GRID
661,11000.122,Parsec,Local,GRID
662,11016.796,Parsec,Local,GRID
663,11033.451,Parsec,Local,GRID
664,11050.109,Parsec,Local,GRID
665,11066.858,Parsec,Local,GRID
666,11083.463,Parsec,Local,GRID
667,11100.117,Parsec,Local,GRID
668,11116.785,Parsec,Local,GRID
669,11133.46,Parsec,Local,GRID
670,11150.131,Parsec,Local,GRID
